idproduto,periodo,referencia,produto,apresentacao,cor,tamanho,marca,status,continuidade,cod_situacao,linha,familia,grupo,qtd_mensal,dias_com_venda,ano,mes,ano_mes
36779,2025-11-01,123604,SUTIA TQC EM MICROFIBRA IDEAL,SUTIA TQC EM MICROFIBRA IDEAL LADY 42D,LADY,42D,LIEBE,EM LINHA,PERMANENTE,001,IDEAL,BASICOS,IDEAL__BASICOS,0.0,0,2025,11,2025-11
36779,2025-12-01,123604,SUTIA TQC EM MICROFIBRA IDEAL,SUTIA TQC EM MICROFIBRA IDEAL LADY 42D,LADY,42D,LIEBE,EM LINHA,PERMANENTE,001,IDEAL,BASICOS,IDEAL__BASICOS,0.0,0,2025,12,2025-12
36779,2026-01-01,123604,SUTIA TQC EM MICROFIBRA IDEAL,SUTIA TQC EM MICROFIBRA IDEAL LADY 42D,LADY,42D,LIEBE,EM LINHA,PERMANENTE,001,IDEAL,BASICOS,IDEAL__BASICOS,0.0,0,2026,1,2026-01
36779,2026-02-01,123604,SUTIA TQC EM MICROFIBRA IDEAL,SUTIA TQC EM MICROFIBRA IDEAL LADY 42D,LADY,42D,LIEBE,EM LINHA,PERMANENTE,001,IDEAL,BASICOS,IDEAL__BASICOS,5.0,4,2026,2,2026-02
36779,2026-03-01,123604,SUTIA TQC EM MICROFIBRA IDEAL,SUTIA TQC EM MICROFIBRA IDEAL LADY 42D,LADY,42D,LIEBE,EM LINHA,PERMANENTE,001,IDEAL,BASICOS,IDEAL__BASICOS,12.0,5,2026,3,2026-03
36922,2025-01-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA GG,TRUFA,GG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,1,2025-01
36922,2025-02-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA GG,TRUFA,GG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,2,2025-02
36922,2025-03-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA GG,TRUFA,GG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,3,2025-03
36922,2025-04-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA GG,TRUFA,GG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,4,2025-04
36922,2025-05-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA GG,TRUFA,GG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,5,2025-05
36922,2025-06-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA GG,TRUFA,GG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,6,2025-06
36922,2025-07-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA GG,TRUFA,GG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,7,2025-07
36922,2025-08-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA GG,TRUFA,GG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,8,2025-08
36922,2025-09-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA GG,TRUFA,GG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,9,2025-09
36922,2025-10-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA GG,TRUFA,GG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,10,2025-10
36922,2025-11-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA GG,TRUFA,GG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,11,2025-11
36922,2025-12-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA GG,TRUFA,GG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,1.0,1,2025,12,2025-12
36922,2026-01-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA GG,TRUFA,GG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,77.0,14,2026,1,2026-01
36922,2026-02-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA GG,TRUFA,GG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,53.0,17,2026,2,2026-02
36922,2026-03-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA GG,TRUFA,GG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,77.0,19,2026,3,2026-03
36923,2025-01-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA EG,TRUFA,EG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,1,2025-01
36923,2025-02-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA EG,TRUFA,EG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,2,2025-02
36923,2025-03-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA EG,TRUFA,EG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,3,2025-03
36923,2025-04-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA EG,TRUFA,EG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,4,2025-04
36923,2025-05-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA EG,TRUFA,EG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,5,2025-05
36923,2025-06-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA EG,TRUFA,EG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,6,2025-06
36923,2025-07-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA EG,TRUFA,EG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,7,2025-07
36923,2025-08-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA EG,TRUFA,EG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,8,2025-08
36923,2025-09-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA EG,TRUFA,EG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,9,2025-09
36923,2025-10-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA EG,TRUFA,EG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,10,2025-10
36923,2025-11-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA EG,TRUFA,EG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,11,2025-11
36923,2025-12-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA EG,TRUFA,EG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,12,2025-12
36923,2026-01-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA EG,TRUFA,EG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,72.0,14,2026,1,2026-01
36923,2026-02-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA EG,TRUFA,EG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,50.0,17,2026,2,2026-02
36923,2026-03-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA EG,TRUFA,EG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,81.0,22,2026,3,2026-03
36924,2025-01-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA XG,TRUFA,XG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,1,2025-01
36924,2025-02-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA XG,TRUFA,XG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,2,2025-02
36924,2025-03-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA XG,TRUFA,XG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,3,2025-03
36924,2025-04-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA XG,TRUFA,XG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,4,2025-04
36924,2025-05-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA XG,TRUFA,XG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,5,2025-05
36924,2025-06-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA XG,TRUFA,XG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,6,2025-06
36924,2025-07-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA XG,TRUFA,XG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,7,2025-07
36924,2025-08-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA XG,TRUFA,XG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,8,2025-08
36924,2025-09-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA XG,TRUFA,XG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,9,2025-09
36924,2025-10-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA XG,TRUFA,XG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,10,2025-10
36924,2025-11-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA XG,TRUFA,XG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,11,2025-11
36924,2025-12-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA XG,TRUFA,XG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,12,2025-12
36924,2026-01-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA XG,TRUFA,XG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,55.0,13,2026,1,2026-01
36924,2026-02-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA XG,TRUFA,XG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,40.0,15,2026,2,2026-02
36924,2026-03-01,701302,CALCINHA BIQUINI EM MICROFIBRA,CALCINHA BIQUINI EM MICROFIBRA TRUFA XG,TRUFA,XG,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,60.0,22,2026,3,2026-03
36932,2025-01-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 46,TRUFA,46,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,1,2025-01
36932,2025-02-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 46,TRUFA,46,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,2,2025-02
36932,2025-03-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 46,TRUFA,46,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,3,2025-03
36932,2025-04-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 46,TRUFA,46,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,4,2025-04
36932,2025-05-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 46,TRUFA,46,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,5,2025-05
36932,2025-06-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 46,TRUFA,46,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,6,2025-06
36932,2025-07-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 46,TRUFA,46,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,7,2025-07
36932,2025-08-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 46,TRUFA,46,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,8,2025-08
36932,2025-09-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 46,TRUFA,46,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,9,2025-09
36932,2025-10-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 46,TRUFA,46,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,10,2025-10
36932,2025-11-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 46,TRUFA,46,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,11,2025-11
36932,2025-12-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 46,TRUFA,46,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,12,2025-12
36932,2026-01-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 46,TRUFA,46,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,40.0,10,2026,1,2026-01
36932,2026-02-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 46,TRUFA,46,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,34.0,9,2026,2,2026-02
36932,2026-03-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 46,TRUFA,46,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,53.0,20,2026,3,2026-03
36933,2025-01-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 48,TRUFA,48,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,1,2025-01
36933,2025-02-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 48,TRUFA,48,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,2,2025-02
36933,2025-03-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 48,TRUFA,48,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,3,2025-03
36933,2025-04-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 48,TRUFA,48,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,4,2025-04
36933,2025-05-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 48,TRUFA,48,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,5,2025-05
36933,2025-06-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 48,TRUFA,48,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,6,2025-06
36933,2025-07-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 48,TRUFA,48,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,7,2025-07
36933,2025-08-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 48,TRUFA,48,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,8,2025-08
36933,2025-09-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 48,TRUFA,48,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,9,2025-09
36933,2025-10-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 48,TRUFA,48,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,10,2025-10
36933,2025-11-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 48,TRUFA,48,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,11,2025-11
36933,2025-12-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 48,TRUFA,48,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,12,2025-12
36933,2026-01-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 48,TRUFA,48,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,37.0,11,2026,1,2026-01
36933,2026-02-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 48,TRUFA,48,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,42.0,10,2026,2,2026-02
36933,2026-03-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 48,TRUFA,48,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,60.0,21,2026,3,2026-03
36934,2025-01-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 50,TRUFA,50,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,1,2025-01
36934,2025-02-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 50,TRUFA,50,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,2,2025-02
36934,2025-03-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 50,TRUFA,50,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,3,2025-03
36934,2025-04-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 50,TRUFA,50,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,4,2025-04
36934,2025-05-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 50,TRUFA,50,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,5,2025-05
36934,2025-06-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 50,TRUFA,50,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,6,2025-06
36934,2025-07-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 50,TRUFA,50,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,7,2025-07
36934,2025-08-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 50,TRUFA,50,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,8,2025-08
36934,2025-09-01,703001,SUTIA 1/2 TACA EM MICROFIBRA TACA B,SUTIA 1/2 TACA EM MICROFIBRA TACA B TRUFA 50,TRUFA,50,LIEBE,EM LINHA,PERMANENTE COR NOVA,001,CONFORT,BASICOS PLUS,CONFORT__BASICOS PLUS,0.0,0,2025,9,2025-09
